n2_source,n2_target,my_source,my_target,year,month,day,mode,companion
home_axe_yard,sir_g_carterets_whitehall,264,125,1660,7,3,walk,
whitefriars,london_bridge,193,324,1660,7,4,boat,
london_bridge,navy_treasurer,324,422,1660,7,4,walk,
navy_treasurer,seething_lane,422,788,1660,7,4,walk,Commissioner Pett
seething_lane,broad_street_excise,788,170,1660,7,4,walk,
sun_tavern,whitehall,561,642,1660,7,4,walk,
whitehall,home_axe_yard,642,264,1660,7,4,walk,
whitehall,admiralty,642,780,1660,7,5,walk,
admiralty,st_james_park,780,541,1660,7,5,walk,Mr. Blackburne
st_james_park,mr_coventrys_house,541,371,1660,7,5,walk,
mr_coventrys_house,my_lords_lodgings,371,650,1660,7,5,walk,
home_axe_yard,my_lords_lodgings,264,650,1660,7,6,walk,
my_lords_lodgings,westminster_hall,650,610,1660,7,6,walk,
navy_office,navy_treasurer,422,422,1660,7,6,walk,Sir G. Carteret
navy_treasurer,sir_g_palmers_house,422,753,1660,7,6,walk,
sir_g_palmers_house,mr_pims_shop,753,741,1660,7,6,walk,
mr_pims_shop,half_moon,741,224,1660,7,6,walk,
half_moon,my_lords_lodgings,224,650,1660,7,6,walk,
uncle_wight_house,mr_rawlinsons_house,592,396,1660,7,7,walk,
mr_rawlinsons_house,navy_office,396,422,1660,7,7,walk,
the_temple,my_lords_lodgings,102,650,1660,7,9,walk,
home_axe_yard,swan_westminster,264,562,1660,7,10,walk,
swan_westminster,home_axe_yard,562,264,1660,7,10,walk,
mrs_turner_house,attorney_generals,419,10,1660,7,10,walk,
attorney_generals,mrs_turner_house,10,419,1660,7,10,walk,
mrs_turner_house,home_axe_yard,419,264,1660,7,10,walk,Elizabeth Pepys
home_axe_yard,whitehall,264,642,1660,7,10,walk,
privy_seal,commissioner_willoughbys,465,89,1660,7,11,coach,
commissioner_willoughbys,whitehall,89,642,1660,7,12,coach,Commissioner Pett
privy_seal,signet_office,465,642,1660,7,12,walk,
signet_office,house_of_lords,642,268,1660,7,12,walk,
house_of_lords,mr_beales_office,268,11,1660,7,12,walk,
mr_beales_office,chancery_lane,11,83,1660,7,12,walk,
chancery_lane,six_clerks_office,83,521,1660,7,12,walk,
six_clerks_office,admiralty,521,780,1660,7,12,walk,
admiralty,mr_spongs_house,780,399,1660,7,12,walk,
mr_spongs_house,my_lords_lodgings,399,650,1660,7,12,walk,
my_lords_lodgings,home_axe_yard,650,264,1660,7,12,walk,
home_axe_yard,mr_spongs_house,264,399,1660,7,13,walk,
mr_spongs_house,worcester_house,399,668,1660,7,13,walk,
worcester_house,mr_beales_office,668,11,1660,7,13,walk,
mr_beales_office,navy_office,11,422,1660,7,13,walk,
navy_office,mr_beales_office,422,11,1660,7,13,walk,
home_axe_yard,mr_beales_office,264,11,1660,7,13,coach,Elizabeth Pepys
mr_beales_office,hinde_court,11,116,1660,7,13,walk,Elizabeth Pepys
hinde_court,navy_office,116,422,1660,7,13,walk,Elizabeth Pepys
navy_office,home_axe_yard,422,264,1660,7,13,walk,Elizabeth Pepys
home_axe_yard,my_lords_lodgings,264,650,1660,7,13,walk,
my_lords_lodgings,home_axe_yard,650,264,1660,7,13,walk,
home_axe_yard,my_lords_lodgings,264,650,1660,7,14,walk,
navy_office,home_axe_yard,422,264,1660,7,16,walk,
home_axe_yard,my_lords_lodgings,264,650,1660,7,16,walk,
my_lords_lodgings,home_axe_yard,650,264,1660,7,17,walk,
home_axe_yard,home_seething_lane,264,788,1660,7,17,coach,Elizabeth Pepys; Mrs. Hunt
home_seething_lane,my_lords_lodgings,788,650,1660,7,17,boat,William Hewer; Mrs. Hunt
home_seething_lane,new_exchange,788,129,1660,7,18,boat,Mr. Carter; Mr. Cooke; Mr. Pierce; Robert Shepley
new_exchange,my_lords_lodgings,129,650,1660,7,18,walk,
dog_tavern,admiralty,148,780,1660,7,19,walk,
admiralty,home_seething_lane,780,788,1660,7,19,walk,
home_seething_lane,golden_eagle,788,45,1660,7,21,walk,
golden_eagle,mr_spongs_house,45,399,1660,7,21,walk,
mr_spongs_house,my_lords_lodgings,399,650,1660,7,21,walk,
six_clerks_office,club_dinner,521,107,1660,7,21,walk,Mr. Spong
club_dinner,home_seething_lane,107,788,1660,7,21,walk,
my_lords_lodgings,home_seething_lane,650,788,1660,7,22,boat,
home_seething_lane,fenchurch_street,788,178,1660,7,23,walk,Mr. Barlow
fenchurch_street,navy_office,178,422,1660,7,23,walk,
navy_office,home_seething_lane,422,788,1660,7,23,walk,
home_seething_lane,my_lords_lodgings,788,650,1660,7,23,walk,
leg_tavern,sun_tavern,314,561,1660,7,25,walk,
sun_tavern,gatehouse,561,737,1660,7,25,walk,
home_seething_lane,whitehall,788,642,1660,7,26,walk,
whitehall,privy_seal,642,465,1660,7,26,walk,
privy_seal,leg_tavern,465,314,1660,7,26,walk,
leg_tavern,mr_pierces_house,314,394,1660,7,26,walk,
mr_pierces_house,st_james_fair,394,27,1660,7,26,walk,
home_seething_lane,navy_office,788,422,1660,7,27,walk,
navy_office,home_seething_lane,422,788,1660,7,27,walk,
home_seething_lane,my_lords_lodgings,788,650,1660,7,27,walk,
my_lords_lodgings,home_seething_lane,650,788,1660,7,27,coach,
home_seething_lane,westminster_hall,788,610,1660,7,28,walk,
westminster_hall,swan_westminster,610,562,1660,7,28,walk,
swan_westminster,home_seething_lane,562,788,1660,7,28,walk,
home_seething_lane,whitehall_chapel,788,619,1660,7,29,walk,
whitehall_chapel,my_lords_lodgings,619,650,1660,7,29,walk,
my_lords_lodgings,lisson_green,650,323,1660,7,29,walk,Dick Vines
lisson_green,marylebone,323,323,1660,7,29,walk,Dick Vines
marylebone,my_lords_lodgings,323,650,1660,7,29,walk,
my_lords_lodgings,father_house,650,174,1660,7,29,walk,
father_house,home_seething_lane,174,788,1660,7,29,walk,
home_seething_lane,navy_office,788,422,1660,7,30,walk,
navy_office,rhenish_wine_house,422,476,1660,7,30,walk,Henry Moore
rhenish_wine_house,home_seething_lane,476,788,1660,7,30,walk,
admiralty,privy_seal,780,465,1660,7,31,walk,
sun_tavern,ludgate,561,347,1660,7,31,coach,
ludgate,home_seething_lane,347,788,1660,7,31,walk,William Hewer
home_seething_lane,my_lords_lodgings,788,650,1660,8,1,boat,
my_lords_lodgings,privy_seal,650,465,1660,8,1,walk,
privy_seal,leg_tavern,465,314,1660,8,1,walk,
leg_tavern,privy_seal,314,465,1660,8,1,walk,
privy_seal,council_chamber,465,621,1660,8,1,walk,
home_seething_lane,admiralty,788,780,1660,8,2,boat,Sir W. Batten; Sir W. Pen
admiralty,my_lords_lodgings,780,650,1660,8,2,walk,
my_lords_lodgings,admiralty,650,780,1660,8,2,walk,
admiralty,mr_blackburnes_house,780,404,1660,8,2,walk,
mr_blackburnes_house,privy_seal,404,465,1660,8,2,walk,William Hewer
privy_seal,home_seething_lane,465,788,1660,8,2,coach,
privy_seal,red_bull_playhouse,465,473,1660,8,3,coach,
home_seething_lane,whitehall,788,642,1660,8,4,walk,
whitehall,my_lords_lodgings,642,650,1660,8,4,walk,
parliament_house,westminster_hall,451,610,1660,8,4,walk,
westminster_hall,trumpet_tavern,610,589,1660,8,4,walk,
trumpet_tavern,the_savoy,589,492,1660,8,4,coach,
the_savoy,home_seething_lane,492,788,1660,8,4,coach,
dr_williams_house,father_house,152,174,1660,8,5,walk,
father_house,westminster_hall,174,610,1660,8,5,walk,
westminster_hall,st_margarets_westminster,610,543,1660,8,5,walk,
st_margarets_westminster,mr_pierces_house,543,394,1660,8,5,walk,Robert Shepley
mr_pierces_house,my_lords_lodgings,394,650,1660,8,5,walk,
my_lords_lodgings,westminster_stairs,650,757,1660,8,5,walk,
westminster_stairs,home_seething_lane,757,788,1660,8,5,boat,
navy_office,home_seething_lane,422,788,1660,8,6,walk,
home_seething_lane,privy_seal,788,465,1660,8,6,walk,
home_seething_lane,privy_seal,788,465,1660,8,7,walk,
my_lords_lodgings,privy_seal,650,465,1660,8,7,walk,
privy_seal,kensington,465,291,1660,8,7,coach,Mr. Hartlib
kensington,lord_hollands_house,291,291,1660,8,7,walk,Mr. Hartlib
lord_hollands_house,kensington,291,291,1660,8,7,walk,
kensington,bull_head,291,63,1660,8,7,walk,Mr. Hartlib
bull_head,home_seething_lane,63,788,1660,8,7,walk,
home_seething_lane,navy_office,788,422,1660,8,8,boat,Elizabeth Pepys
navy_office,home_seething_lane,422,788,1660,8,8,walk,
privy_seal,sun_tavern,465,561,1660,8,8,walk,
sun_tavern,my_lords_lodgings,561,650,1660,8,8,walk,
my_lords_lodgings,mrs_hunts_house,650,388,1660,8,8,walk,Elizabeth Pepys
mrs_hunts_house,my_lords_lodgings,388,650,1660,8,9,walk,
leg_tavern,mrs_blackburnes_house,314,404,1660,8,9,walk,Elizabeth Pepys
mrs_blackburnes_house,privy_seal,404,465,1660,8,9,walk,
privy_seal,mrs_blackburnes_house,465,404,1660,8,9,walk,
mrs_blackburnes_house,home_seething_lane,404,788,1660,8,9,walk,Elizabeth Pepys
navy_office,home_seething_lane,422,788,1660,8,10,walk,
home_seething_lane,privy_seal,788,465,1660,8,10,boat,
hyde_park,my_lords_lodgings,275,650,1660,8,10,coach,
my_lords_lodgings,home_seething_lane,650,788,1660,8,10,coach,
my_lords_lodgings,home_axe_yard,650,264,1660,8,11,walk,
privy_seal,mrs_crisps_house,465,406,1660,8,11,walk,
mrs_crisps_house,privy_seal,406,465,1660,8,11,walk,
privy_seal,home_seething_lane,465,788,1660,8,12,walk,
home_seething_lane,whitehall_chapel,788,619,1660,8,12,walk,
whitehall_chapel,my_lords_lodgings,619,650,1660,8,12,walk,
my_lords_lodgings,home_seething_lane,650,788,1660,8,12,walk,
home_seething_lane,father_house,788,174,1660,8,12,walk,
father_house,mr_rawlinsons_house,174,396,1660,8,12,walk,
mr_rawlinsons_house,home_seething_lane,396,788,1660,8,12,walk,
navy_office,privy_seal,422,465,1660,8,13,walk,
rhenish_wine_house,my_lords_lodgings,476,650,1660,8,13,walk,
my_lords_lodgings,home_seething_lane,650,788,1660,8,13,coach,
privy_seal,tower,465,583,1660,8,14,boat,
tower,home_seething_lane,583,788,1660,8,14,walk,
home_seething_lane,whitehall,788,642,1660,8,14,boat,Elizabeth Pepys
whitehall,home_seething_lane,642,788,1660,8,14,boat,Elizabeth Pepys
whitehall,navy_office,642,422,1660,8,15,walk,
navy_office,westminster_hall,422,610,1660,8,15,walk,
westminster_hall,mrs_michells_shop,610,444,1660,8,15,walk,
mrs_michells_shop,my_lords_lodgings,444,650,1660,8,15,walk,
my_lords_lodgings,mr_crews_house,650,374,1660,8,16,coach,Edward Montagu
mr_crews_house,whitehall,374,642,1660,8,16,walk,
whitehall,charing_cross,642,85,1660,8,16,walk,Captain Cooke
charing_cross,privy_seal,85,465,1660,8,16,walk,
privy_seal,home_seething_lane,465,788,1660,8,16,walk,
navy_office,home_seething_lane,422,788,1660,8,17,walk,
home_seething_lane,privy_seal,788,465,1660,8,17,boat,
home_seething_lane,whitefriars,788,193,1660,8,18,boat,Elizabeth Pepys
whitefriars,privy_seal,193,465,1660,8,18,walk,
privy_seal,leg_tavern,465,314,1660,8,18,walk,John Creed; Captain Hayward
leg_tavern,cockpit_theatre,314,104,1660,8,18,walk,Captain Ferrers; John Creed
cockpit_theatre,home_seething_lane,104,788,1660,8,18,coach,
home_seething_lane,parish_church,788,544,1660,8,19,walk,Sir W. Batten; Sir W. Pen
parish_church,home_seething_lane,544,788,1660,8,19,walk,
home_seething_lane,navy_office,788,422,1660,8,20,walk,
navy_office,worcester_house,422,668,1660,8,20,coach,Mrs. Turner
worcester_house,house_of_lords,668,268,1660,8,20,walk,
house_of_lords,privy_seal,268,465,1660,8,20,walk,
privy_seal,harpers,465,231,1660,8,20,walk,
harpers,worcester_house,231,668,1660,8,20,coach,William Hewer
worcester_house,home_seething_lane,668,788,1660,8,20,walk,
home_seething_lane,mr_coventrys_chamber,788,371,1660,8,21,boat,Sir W. Pen
mr_coventrys_chamber,admiralty,371,780,1660,8,21,walk,
admiralty,westminster_hall,780,610,1660,8,21,walk,
westminster_hall,mr_pims_shop,610,741,1660,8,21,walk,
mr_pims_shop,privy_seal,741,465,1660,8,21,walk,
privy_seal,queens_court,465,116,1660,8,21,walk,
queens_court,privy_seal,116,465,1660,8,21,walk,
navy_office,privy_seal,422,465,1660,8,22,walk,
privy_seal,westminster_hall,465,610,1660,8,22,walk,John Pepys Sr.
westminster_hall,parliament_house,610,451,1660,8,22,walk,
parliament_house,father_house,451,174,1660,8,22,walk,
father_house,sun_tavern,174,561,1660,8,22,walk,John Pepys Sr.
sun_tavern,blackfriars,561,46,1660,8,22,boat,
blackfriars,home_seething_lane,46,788,1660,8,22,walk,
admiralty,westminster_hall,780,610,1660,8,23,walk,
westminster_hall,leg_tavern,610,314,1660,8,23,walk,
leg_tavern,privy_seal,314,465,1660,8,23,walk,
privy_seal,westminster_hall,465,610,1660,8,23,walk,
westminster_hall,dog_tavern,610,148,1660,8,23,walk,
dog_tavern,home_seething_lane,148,788,1660,8,23,boat,
home_seething_lane,navy_office,788,422,1660,8,24,walk,
navy_office,parish_church,422,544,1660,8,24,walk,Sir W. Batten; Sir W. Pen
father_house,pauls_churchyard,174,546,1660,8,24,walk,
pauls_churchyard,home_seething_lane,546,788,1660,8,24,walk,
sir_g_carterets_whitehall,leg_tavern,125,314,1660,8,25,walk,Mr. Turner; Henry Moore
sun_tavern,privy_seal,561,465,1660,8,25,walk,
privy_seal,westminster_hall,465,610,1660,8,25,walk,
westminster_hall,home_seething_lane,610,788,1660,8,25,boat,
home_seething_lane,parish_church,788,544,1660,8,26,walk,Sir W. Pen
parish_church,home_seething_lane,544,788,1660,8,26,walk,
home_seething_lane,navy_office,788,422,1660,8,27,walk,
navy_office,privy_seal,422,465,1660,8,27,walk,
privy_seal,bull_head,465,63,1660,8,27,walk,
bull_head,home_seething_lane,63,788,1660,8,27,walk,
home_seething_lane,navy_office,788,422,1660,8,29,walk,
navy_office,parish_church,422,544,1660,8,29,walk,
parish_church,home_seething_lane,544,788,1660,8,29,walk,
home_seething_lane,privy_seal,788,465,1660,8,29,walk,
privy_seal,bull_head,465,63,1660,8,29,walk,
bull_head,father_house,63,174,1660,8,29,walk,
father_house,uncle_fenner_house,174,591,1660,8,29,walk,
uncle_fenner_house,home_seething_lane,591,788,1660,8,29,walk,
heaven_tavern,my_lords_lodgings,233,650,1660,8,30,walk,
my_lords_lodgings,home_seething_lane,650,788,1660,8,30,walk,
whitehall,my_lords_lodgings,642,650,1660,8,31,walk,
my_lords_lodgings,navy_office,650,422,1660,8,31,walk,
navy_office,home_seething_lane,422,788,1660,8,31,walk,
home_seething_lane,my_lords_lodgings,788,650,1660,8,31,walk,
privy_seal,sun_tavern,465,561,1660,8,31,walk,
sun_tavern,home_seething_lane,561,788,1660,8,31,walk,
bull_head,home_seething_lane,63,788,1660,9,1,walk,
home_seething_lane,westminster_hall,788,610,1660,9,2,walk,
westminster_hall,st_margarets_westminster,610,543,1660,9,2,walk,
whitehall,lambeth,642,309,1660,9,3,walk,Edward Montagu
bull_head,home_axe_yard,63,264,1660,9,4,walk,
navy_office,chancery,422,83,1660,9,5,coach,Sir W. Batten; Col. Slingsby
chancery,mr_rawlinsons_house,83,396,1660,9,5,walk,
my_lords_lodgings,navy_office,650,422,1660,9,6,walk,
navy_office,home_seething_lane,422,788,1660,9,6,walk,
home_seething_lane,navy_office,788,422,1660,9,10,walk,
navy_office,whitehall,422,642,1660,9,10,walk,Col. Slingsby
navy_office,home_seething_lane,422,788,1660,9,10,walk,
home_seething_lane,navy_office,788,422,1660,9,10,walk,
navy_office,home_seething_lane,422,788,1660,9,14,walk,
home_seething_lane,mitre_wood_street,788,358,1660,9,14,walk,
home_seething_lane,navy_office,788,422,1660,9,15,walk,
navy_office,westminster_hall,422,610,1660,9,15,walk,
westminster_hall,southwark,610,526,1660,9,15,boat,Mr. Dalton
southwark,westminster_hall,526,610,1660,9,15,boat,
home_seething_lane,navy_office,788,422,1660,9,17,walk,
navy_office,whitehall,422,642,1660,9,17,walk,
whitehall,home_axe_yard,642,264,1660,9,20,walk,Mr. Dalton
home_axe_yard,sir_g_downings_house,264,693,1660,9,20,walk,
whitehall,my_lords_lodgings,642,650,1660,9,21,walk,
my_lords_lodgings,old_swan,650,444,1660,9,21,boat,
old_swan,hoop_tavern,444,265,1660,9,21,walk,
home_seething_lane,salisbury_court,788,488,1660,9,22,walk,
salisbury_court,my_lords_lodgings,488,650,1660,9,22,walk,
harpers,new_exchange,231,129,1660,9,22,walk,
new_exchange,home_seething_lane,129,788,1660,9,22,walk,
parish_church,whitehall,544,642,1660,9,23,walk,
whitehall,father_house,642,174,1660,9,23,walk,
home_seething_lane,navy_office,788,422,1660,9,24,walk,Elizabeth Pepys
navy_office,cousin_scotts_house,422,67,1660,9,24,coach,Elizabeth Pepys
cousin_scotts_house,temple_church,67,567,1660,9,24,walk,
whitehall,three_tuns_charing_cross,642,71,1660,9,24,walk,
three_tuns_charing_cross,my_lords_lodgings,71,650,1660,9,24,walk,
my_lords_lodgings,broad_street_dancing,650,133,1660,9,24,coach,
broad_street_dancing,home_seething_lane,133,788,1660,9,24,walk,
navy_office,deptford,422,77,1660,9,25,boat,Col. Birch; Sir R. Browne
deptford,globe_deptford,77,143,1660,9,25,walk,
globe_deptford,deptford,143,77,1660,9,25,walk,
deptford,home_seething_lane,77,788,1660,9,25,boat,
home_seething_lane,mr_crews_house,788,374,1660,9,25,walk,
navy_office,parish_church,422,544,1660,9,26,walk,
navy_office,home_seething_lane,422,788,1660,10,1,walk,
home_seething_lane,mitre_tavern,788,358,1660,10,1,walk,John Pepys Sr.
my_lords_lodgings,navy_office,650,422,1660,10,3,walk,
navy_office,home_seething_lane,422,788,1660,10,3,walk,
navy_office,alehouse_seething,422,19,1660,10,4,walk,
alehouse_seething,whitehall,19,642,1660,10,4,boat,
westminster_abbey,my_lords_lodgings,609,650,1660,10,4,walk,
my_lords_lodgings,raindeer,650,748,1660,10,4,walk,Robert Shepley; William Howe
my_lords_lodgings,blackfriars,650,46,1660,10,4,boat,
blackfriars,tower_hill,46,582,1660,10,4,walk,
tower_hill,home_seething_lane,582,788,1660,10,4,walk,
home_seething_lane,navy_office,788,422,1660,10,5,walk,
navy_office,home_seething_lane,422,788,1660,10,5,walk,
home_seething_lane,navy_office,788,422,1660,10,6,walk,
navy_office,whitehall,422,642,1660,10,6,walk,John Creed
whitehall,my_lords_lodgings,642,650,1660,10,6,walk,
my_lords_lodgings,home_seething_lane,650,788,1660,10,6,walk,
father_house,whitehall_chapel,174,619,1660,10,7,walk,
whitehall_chapel,my_lords_lodgings,619,650,1660,10,7,walk,
navy_office,westminster_hall,422,610,1660,10,8,walk,Henry Moore
westminster_hall,father_house,610,174,1660,10,8,walk,
home_seething_lane,navy_office,788,422,1660,10,9,walk,
navy_office,whitehall,422,642,1660,10,9,walk,Sir W. Pen
whitehall,my_lords_lodgings,642,650,1660,10,9,walk,
my_lords_lodgings,redriffe,650,475,1660,10,9,boat,Sir W. Pen
redriffe,deptford,475,77,1660,10,9,walk,Sir W. Pen
deptford,home_seething_lane,77,788,1660,10,9,boat,
home_seething_lane,navy_office,788,422,1660,10,12,walk,Sir W. Batten
navy_office,dolphin_tavern,422,149,1660,10,12,walk,
home_seething_lane,westminster_hall,788,610,1660,10,12,walk,
westminster_hall,home_seething_lane,610,788,1660,10,12,walk,
home_seething_lane,my_lords_lodgings,788,650,1660,10,14,walk,
my_lords_lodgings,father_house,650,174,1660,10,14,walk,
home_seething_lane,navy_office,788,422,1660,10,15,boat,
navy_office,whitehall,422,642,1660,10,15,walk,
whitehall,my_lords_lodgings,642,650,1660,10,15,walk,
father_house,cousin_tom_pepys_shop,174,121,1660,10,15,walk,
cousin_tom_pepys_shop,home_seething_lane,121,788,1660,10,15,coach,Elizabeth Pepys
home_seething_lane,whitehall,788,642,1660,10,16,walk,Henry Moore
whitehall,home_seething_lane,642,788,1660,10,16,boat,
home_seething_lane,newgate,788,431,1660,10,18,walk,
newgate,uncle_fenner_house,431,591,1660,10,18,walk,
home_seething_lane,navy_office,788,422,1660,10,19,walk,
navy_office,home_seething_lane,422,788,1660,10,19,walk,
navy_office,home_seething_lane,422,788,1660,10,22,walk,
home_seething_lane,my_lords_lodgings,788,650,1660,10,23,walk,
leg_tavern,catan_sterpins_house,314,734,1660,10,23,walk,
catan_sterpins_house,my_lords_lodgings,734,650,1660,10,23,walk,
mr_de_cretz_house,mr_spongs_house,377,399,1660,10,23,walk,
navy_office,home_seething_lane,422,788,1660,10,26,walk,
home_seething_lane,whitehall,788,642,1660,10,26,walk,
westminster_hall,pauls_churchyard,610,546,1660,10,26,walk,
pauls_churchyard,home_seething_lane,546,788,1660,10,26,walk,
st_pauls,blackfriars,545,46,1660,10,29,walk,
blackfriars,home_seething_lane,46,788,1660,10,29,walk,
navy_office,home_seething_lane,422,788,1660,10,31,walk,
home_seething_lane,westminster_hall,788,610,1660,10,31,walk,
westminster_hall,mrs_michells_shop,610,444,1660,10,31,walk,
mrs_michells_shop,home_seething_lane,444,788,1660,10,31,walk,
sir_w_batten_country,alehouse_walthamstow,601,19,1660,11,1,walk,
alehouse_walthamstow,bow,19,50,1660,11,1,horse,Sir W. Batten; Sir W. Pen
bow,home_seething_lane,50,788,1660,11,1,horse,Sir W. Batten; Sir W. Pen
home_seething_lane,navy_office,788,422,1660,11,2,walk,
navy_office,home_seething_lane,422,788,1660,11,2,walk,
lambeth,my_lords_lodgings,309,650,1660,11,2,walk,
my_lords_lodgings,ludgate,650,347,1660,11,2,coach,
ludgate,pauls_churchyard,347,546,1660,11,2,walk,
pauls_churchyard,home_seething_lane,546,788,1660,11,2,walk,
home_seething_lane,westminster_hall,788,610,1660,11,4,walk,
