n1_source,n1_target,my_source,my_target,year,month,day,mode,companion
17,785,174,788,1660,November,20,walk,
23,785,789,788,1660,November,22,walk,Elizabeth Pepys
785,829,788,503,1660,November,24,walk,
829,83,503,476,1660,November,24,walk,
83,411,476,390,1660,November,24,walk,
411,829,390,503,1660,November,24,boat,
829,785,503,788,1660,November,24,boat,
176,131,544,567,1660,November,25,walk,
131,17,567,174,1660,November,25,walk,
13,96,610,104,1660,November,27,walk,
96,17,104,174,1660,November,27,walk,
17,785,174,788,1660,November,27,walk,
785,3,788,642,1660,November,28,walk,
3,829,642,503,1660,November,28,walk,
829,285,503,561,1660,November,28,walk,
9,3,422,642,1660,November,30,boat,
3,785,642,788,1660,November,30,boat,
785,3,788,642,1660,December,1,walk,
3,4,642,465,1660,December,1,walk,
4,829,465,503,1660,December,1,walk,
829,159,503,324,1660,December,1,walk,
159,21,324,546,1660,December,1,walk,
21,832,546,546,1660,December,1,walk,
832,785,546,788,1660,December,1,walk,
3,829,642,503,1660,December,4,walk,
829,785,503,788,1660,December,4,boat,
785,63,788,519,1660,December,4,walk,
63,785,519,788,1660,December,4,walk,
9,785,422,788,1660,December,5,walk,
785,842,788,577,1660,December,5,walk,
785,9,788,422,1660,December,6,walk,Elizabeth Pepys
9,532,422,193,1660,December,6,walk,Elizabeth Pepys
532,3,193,642,1660,December,6,walk,
3,4,642,465,1660,December,6,walk,
4,829,465,503,1660,December,6,walk,
829,10,503,314,1660,December,6,walk,Henry Moore
10,785,314,788,1660,December,6,walk,
9,829,422,503,1660,December,7,walk,
829,4,503,465,1660,December,7,walk,
4,825,465,435,1660,December,7,walk,
825,785,435,788,1660,December,7,boat,
785,3,788,642,1660,December,8,walk,
3,4,642,465,1660,December,8,walk,
4,9,465,422,1660,December,8,boat,William Penn
9,296,422,180,1660,December,8,walk,
296,785,180,788,1660,December,8,walk,Elizabeth Pepys; James Pierce
785,27,788,516,1660,December,9,walk,
27,3,516,642,1660,December,9,boat,
3,6,642,650,1660,December,9,walk,
6,785,650,788,1660,December,9,boat,
785,159,788,324,1660,December,10,walk,
159,835,324,360,1660,December,10,walk,Elizabeth Pepys
835,13,360,610,1660,December,10,walk,
13,785,610,788,1660,December,10,walk,Robert Slingsby
785,631,788,106,1660,December,10,walk,
631,785,106,788,1660,December,10,walk,
785,9,788,422,1660,December,11,barge,Elizabeth Pepys; William Batten; William Penn
9,37,422,667,1660,December,11,barge,
4,785,465,788,1660,December,11,boat,Henry Moore
3,829,642,503,1660,December,12,walk,
829,4,503,465,1660,December,12,walk,
4,825,465,435,1660,December,12,walk,
825,17,435,174,1660,December,12,coach,
17,785,174,788,1660,December,12,walk,
785,9,788,422,1660,December,13,walk,
9,785,422,788,1660,December,13,walk,
9,631,422,106,1660,December,14,walk,
631,785,106,788,1660,December,14,walk,
3,17,642,174,1660,December,16,walk,
785,829,788,503,1660,December,19,walk,
829,785,503,788,1660,December,19,walk,
785,532,788,193,1660,December,21,boat,Elizabeth Pepys
532,3,193,642,1660,December,21,walk,
3,4,642,465,1660,December,21,walk,
4,829,465,503,1660,December,21,walk,
829,785,503,788,1660,December,21,walk,
9,829,422,503,1660,December,21,walk,
785,9,788,422,1660,December,22,walk,
9,300,422,177,1660,December,22,walk,
300,785,177,788,1660,December,22,walk,William Penn
66,829,374,503,1660,December,26,walk,
829,9,503,422,1660,December,26,walk,
9,835,422,360,1660,December,26,boat,Elizabeth Pepys
835,785,360,788,1660,December,26,boat,Elizabeth Pepys
400,829,3,503,1660,December,27,walk,
829,63,503,519,1660,December,27,walk,Elizabeth Pepys
63,785,519,788,1660,December,27,walk,Elizabeth Pepys
785,829,788,503,1660,December,29,walk,
829,400,503,3,1660,December,29,walk,
400,17,3,174,1660,December,29,walk,
232,17,591,174,1660,December,29,walk,John Pepys Sr
17,785,174,788,1660,December,29,walk,John Pepys Sr
66,842,374,577,1660,December,31,walk,
842,829,577,503,1660,December,31,walk,
829,134,503,231,1660,December,31,walk,
134,785,231,788,1660,December,31,coach,
785,17,788,174,1661,January,1,walk,
17,3,174,642,1661,January,1,coach,Elizabeth Pepys
4,5,465,394,1661,January,1,walk,Elizabeth Pepys
5,785,394,788,1661,January,1,walk,Elizabeth Pepys
785,829,788,503,1661,January,2,walk,
829,785,503,788,1661,January,2,walk,
842,785,577,788,1661,January,3,walk,
9,3,422,642,1661,January,4,walk,Henry Moore
3,829,642,503,1661,January,4,walk,
829,193,503,158,1661,January,4,walk,Henry Moore
193,19,158,234,1661,January,4,walk,
785,829,788,503,1661,January,5,walk,
829,13,503,610,1661,January,5,walk,
785,176,788,544,1661,January,6,walk,Elizabeth Pepys
176,785,544,788,1661,January,6,walk,Elizabeth Pepys
785,176,788,544,1661,January,6,walk,
176,785,544,788,1661,January,6,walk,
785,9,788,422,1661,January,7,walk,
9,785,422,788,1661,January,7,walk,
785,829,788,503,1661,January,8,walk,
829,193,503,158,1661,January,8,walk,
193,829,158,503,1661,January,8,walk,
829,785,503,788,1661,January,8,walk,
23,24,789,592,1661,January,9,walk,John Pepys Sr
785,9,788,422,1661,January,10,walk,
9,801,422,180,1661,January,10,walk,
801,3,180,642,1661,January,10,boat,
3,829,642,503,1661,January,10,walk,
829,26,503,388,1661,January,10,walk,Elizabeth Pepys
26,24,388,592,1661,January,10,coach,Elizabeth Pepys
24,63,592,519,1661,January,10,walk,Elizabeth Pepys
63,785,519,788,1661,January,10,walk,Elizabeth Pepys
9,785,422,788,1661,January,11,walk,
785,21,788,546,1661,January,11,walk,
21,631,546,106,1661,January,11,walk,
631,785,106,788,1661,January,11,walk,
785,9,788,422,1661,January,12,boat,Robert Slingsby
9,30,422,475,1661,January,12,walk,Robert Slingsby
31,1036,145,143,1661,January,12,walk,
1036,836,143,376,1661,January,12,walk,
836,785,376,788,1661,January,12,boat,
836,176,376,544,1661,January,13,walk,
176,36,544,217,1661,January,13,coach,
36,836,217,376,1661,January,13,coach,
836,37,376,667,1661,January,14,coach,
37,417,667,667,1661,January,15,walk,
785,449,788,505,1661,January,16,coach,Robert Slingsby
449,3,505,642,1661,January,16,coach,Robert Slingsby
3,47,642,478,1661,January,16,horse,
47,829,478,503,1661,January,16,horse,
829,845,503,212,1661,January,17,barge,
845,426,212,259,1661,January,17,boat,
426,847,259,242,1661,January,17,boat,
1061,119,90,237,1661,January,17,coach,
119,785,237,788,1661,January,18,horse,
785,449,788,505,1661,January,19,walk,Robert Slingsby
449,3,505,642,1661,January,19,coach,Robert Slingsby
829,10,503,314,1661,January,19,walk,
10,193,314,158,1661,January,19,walk,
193,850,158,4,1661,January,19,walk,
850,785,4,788,1661,January,19,walk,
785,176,788,544,1661,January,19,walk,
176,785,544,788,1661,January,19,walk,
3,785,642,788,1661,January,19,walk,
785,176,788,544,1661,January,20,walk,
176,785,544,788,1661,January,20,walk,
785,176,788,544,1661,January,20,walk,Elizabeth Pepys
176,785,544,788,1661,January,20,walk,Elizabeth Pepys
27,785,516,788,1661,January,20,walk,
3,825,642,435,1661,January,21,walk,
825,785,435,788,1661,January,21,walk,
785,63,788,519,1661,January,21,walk,Elizabeth Pepys
63,785,519,788,1661,January,21,walk,Elizabeth Pepys
785,449,788,505,1661,January,22,coach,Robert Slingsby
449,57,505,355,1661,January,22,coach,Robert Slingsby
447,835,381,360,1661,January,22,walk,Elizabeth Pepys
835,58,360,6,1661,January,22,walk,
58,785,6,788,1661,January,22,walk,
9,23,422,789,1661,January,23,walk,
23,61,789,219,1661,January,23,walk,
61,785,219,788,1661,January,23,walk,
785,176,788,544,1661,January,27,walk,
176,785,544,788,1661,January,27,walk,
785,1498,788,359,1661,January,27,walk,Sir William Penn
1498,785,359,788,1661,January,27,walk,Sir William Penn
9,64,422,133,1661,January,28,walk,
64,66,133,374,1661,January,28,walk,
66,193,374,158,1661,January,28,walk,
193,66,158,374,1661,January,28,walk,Henry Moore
66,17,374,174,1661,January,28,walk,John Pepys Sr
17,67,174,32,1661,January,28,walk,John Pepys Sr
67,602,32,4,1661,January,28,walk,
602,785,4,788,1661,January,28,walk,
785,9,788,422,1661,January,29,walk,
9,358,422,309,1661,January,29,boat,Henry Moore
358,829,309,503,1661,January,29,walk,Henry Moore
829,70,503,46,1661,January,29,walk,
70,852,46,122,1661,January,29,boat,
852,785,122,788,1661,January,29,walk,
785,176,788,544,1661,January,30,walk,
176,785,544,788,1661,January,30,walk,
1498,785,359,788,1661,January,30,walk,Sir William Penn
3,829,642,503,1661,January,31,walk,
829,193,503,158,1661,January,31,walk,
193,17,158,174,1661,January,31,walk,
785,75,788,204,1661,February,2,walk,
75,76,204,642,1661,February,2,walk,Thomas Moore
76,785,642,788,1661,February,2,walk,
77,78,503,180,1661,February,2,walk,Colonel Slingsby
78,785,180,788,1661,February,2,walk,
785,79,788,493,1661,February,3,walk,
6,7,650,642,1661,February,3,walk,
7,785,642,788,1661,February,3,boat,
80,785,149,788,1661,February,4,walk,
785,63,788,519,1661,February,4,walk,Elizabeth Pepys
63,785,519,788,1661,February,4,walk,Elizabeth Pepys
13,58,610,6,1661,February,5,walk,Elizabeth Pepys; Captain Murford
58,16,6,577,1661,February,5,coach,
9,785,422,788,1661,February,6,walk,
9,63,422,519,1661,February,6,walk,
63,785,519,788,1661,February,6,walk,
6,98,650,148,1661,February,7,walk,Edward Shepley; John Creed
98,785,148,788,1661,February,7,walk,
9,63,422,519,1661,February,7,walk,
63,785,519,788,1661,February,7,walk,
9,23,422,789,1661,February,8,walk,
6,84,650,86,1661,February,9,walk,John Creed
84,85,86,614,1661,February,9,walk,John Creed
785,9,788,422,1661,February,11,walk,
785,15,788,169,1661,February,11,walk,
15,3,169,642,1661,February,11,walk,Mr Warren
66,17,374,174,1661,February,11,walk,Thomas Moore
17,89,174,642,1661,February,11,walk,Thomas Moore
89,785,642,788,1661,February,11,walk,
82,63,396,519,1661,February,13,walk,Uncle Wight
63,785,519,788,1661,February,13,walk,
785,63,788,519,1661,February,14,walk,
63,31,519,145,1661,February,14,boat,Sir William Batten; Lady Batten; Elizabeth Pepys
31,90,145,241,1661,February,14,boat,Sir William Batten; Lady Batten; Elizabeth Pepys
90,785,241,788,1661,February,14,boat,Sir William Batten; Lady Batten; Elizabeth Pepys
785,22,788,543,1661,February,17,walk,
22,785,543,788,1661,February,17,walk,
6,785,650,788,1661,February,17,walk,
785,24,788,592,1661,February,17,walk,Elizabeth Pepys
23,91,789,4,1661,February,18,walk,Elizabeth Pepys; Mrs Martha Batten
91,785,4,788,1661,February,18,walk,Elizabeth Pepys; Mrs Martha Batten
3,56,642,422,1661,February,19,walk,Colonel Slingsby
56,92,422,659,1661,February,19,walk,Colonel Slingsby
92,6,659,650,1661,February,19,walk,
785,6,788,650,1661,February,21,coach,Sir William Penn
6,13,650,610,1661,February,21,walk,
17,71,174,122,1661,February,22,walk,Theophila Turner
71,93,122,4,1661,February,22,coach,Theophila Turner; Joyce Norton
93,785,4,788,1661,February,22,coach,Theophila Turner
785,63,788,519,1661,February,22,walk,Elizabeth Pepys
63,785,519,788,1661,February,22,walk,Elizabeth Pepys
785,400,788,3,1661,February,23,walk,
400,94,3,555,1661,February,23,walk,Mr Hartlibb
94,3,555,642,1661,February,23,boat,Mr Hartlibb
785,22,788,543,1661,February,24,walk,
22,63,543,519,1661,February,24,walk,Elizabeth Pepys
63,785,519,788,1661,February,24,walk,Elizabeth Pepys
6,9,650,422,1661,February,25,boat,
785,71,788,122,1661,February,26,walk,
71,66,122,374,1661,February,26,walk,
66,71,374,122,1661,February,26,walk,
71,93,122,4,1661,February,26,coach,Theophila Turner
93,785,4,788,1661,February,26,coach,Theophila Turner
785,63,788,519,1661,February,26,walk,
63,80,519,149,1661,February,26,walk,Sir William Batten
80,785,149,788,1661,February,26,walk,
785,82,788,396,1661,February,27,walk,John Pepys
82,21,396,546,1661,February,27,walk,John Pepys
99,100,470,6,1661,February,28,walk,Captain Cuttance; Captain Teddiman
100,30,6,475,1661,February,28,boat,Captain Cuttance
30,31,475,145,1661,February,28,walk,Captain Cuttance
31,101,145,74,1661,February,28,walk,
101,102,74,226,1661,February,28,walk,Sir William Penn; Lady Batten
102,30,226,475,1661,February,28,walk,Sir William Penn; Lady Batten
30,785,475,788,1661,February,28,boat,Sir William Penn
785,85,788,614,1661,March,1,walk,
785,22,788,543,1661,March,3,walk,
22,785,543,788,1661,March,3,walk,
6,9,650,422,1661,March,4,walk,
9,785,422,788,1661,March,4,walk,
785,3,788,642,1661,March,4,walk,
3,92,642,659,1661,March,4,walk,Thomas Moore
92,785,659,788,1661,March,4,walk,
785,9,788,422,1661,March,5,walk,
785,63,788,519,1661,March,6,walk,Sir William Batten; Elizabeth Pepys
63,3,519,642,1661,March,6,walk,Captain Cuttle
785,3,788,642,1661,March,7,walk,
3,6,642,650,1661,March,7,walk,
3,107,642,541,1661,March,9,walk,John Creed
107,6,541,650,1661,March,9,walk,
6,71,650,122,1661,March,9,walk,
71,17,122,174,1661,March,9,walk,
785,176,788,544,1661,March,10,walk,
176,785,544,788,1661,March,10,walk,
785,16,788,577,1661,March,11,walk,
81,785,180,788,1661,March,12,walk,
785,105,788,222,1661,March,12,walk,
6,92,650,659,1661,March,14,walk,John Creed
92,6,659,650,1661,March,14,walk,
785,27,788,516,1661,March,16,walk,
27,6,516,650,1661,March,16,walk,
785,22,788,543,1661,March,17,walk,
22,63,543,519,1661,March,17,walk,Elizabeth Pepys; Sir William Batten; Lady Batten
63,22,519,543,1661,March,17,walk,
22,785,543,788,1661,March,17,walk,
785,63,788,519,1661,March,17,walk,Elizabeth Pepys
63,785,519,788,1661,March,17,walk,Elizabeth Pepys
785,26,788,388,1661,March,18,boat,Elizabeth Pepys
26,56,388,422,1661,March,18,walk,
56,26,422,388,1661,March,18,walk,
26,108,388,383,1661,March,18,walk,
108,785,383,788,1661,March,18,walk,Elizabeth Pepys
785,63,788,519,1661,March,18,walk,
63,785,519,788,1661,March,18,walk,
785,6,788,650,1661,March,19,walk,
785,3,788,642,1661,March,20,walk,
3,785,642,788,1661,March,20,boat,
785,63,788,519,1661,March,20,walk,Elizabeth Pepys
63,785,519,788,1661,March,20,walk,Elizabeth Pepys
785,6,788,650,1661,March,21,walk,
849,31,135,145,1661,March,22,coach,Lady Batten; Sir William Penn
31,63,145,519,1661,March,22,coach,Lady Batten; Sir William Penn
63,785,519,788,1661,March,22,walk,
785,397,788,63,1661,March,23,walk,
397,111,63,88,1661,March,23,walk,
111,397,88,63,1661,March,23,walk,
397,112,63,358,1661,March,23,walk,Uncle Wight
785,22,788,543,1661,March,24,walk,Elizabeth Pepys
22,63,543,519,1661,March,24,walk,Sir William Batten; Lady Batten; Elizabeth Pepys
63,22,519,543,1661,March,24,walk,
22,785,543,788,1661,March,24,walk,
9,113,422,265,1661,March,25,walk,Mr Salisbury
113,3,265,642,1661,March,25,boat,Mr Salisbury
6,7,650,642,1661,March,25,walk,
7,86,642,488,1661,March,25,boat,Captain Ferrers
86,71,488,122,1661,March,25,walk,
71,17,122,174,1661,March,25,walk,
785,44,788,114,1661,March,28,walk,John Creed
44,2,114,120,1661,March,28,coach,John Creed
785,63,788,519,1661,March,29,walk,
63,785,519,788,1661,March,29,walk,
785,22,788,543,1661,March,31,walk,
22,17,543,174,1661,March,31,walk,
17,71,174,122,1661,March,31,walk,
71,785,122,788,1661,March,31,walk,
9,63,422,519,1661,April,1,walk,
63,114,519,195,1661,April,1,walk,Dr Castle
17,115,174,85,1661,April,2,walk,Elizabeth Pepys
115,107,85,541,1661,April,2,walk,
785,4,788,465,1661,April,2,walk,
4,785,465,788,1661,April,2,walk,
9,63,422,519,1661,April,3,walk,William Batten; Sir William Penn
63,785,519,788,1661,April,3,walk,
785,4,788,465,1661,April,4,walk,
4,785,465,788,1661,April,4,walk,
785,63,788,519,1661,April,5,walk,
63,785,519,788,1661,April,5,walk,
785,4,788,465,1661,April,6,walk,
10,7,314,642,1661,April,6,walk,
7,86,642,488,1661,April,6,boat,John Creed
785,117,788,545,1661,April,7,walk,
785,63,788,519,1661,April,7,walk,
63,785,519,788,1661,April,7,walk,
47,119,478,237,1661,April,8,coach,
119,1061,237,90,1661,April,9,coach,Sir William Batten
1061,119,90,237,1661,April,9,coach,Sir William Batten
119,48,237,259,1661,April,9,boat,
48,119,259,237,1661,April,9,boat,
119,121,237,89,1661,April,10,walk,
121,122,89,112,1661,April,10,walk,
122,123,112,256,1661,April,10,walk,
123,119,256,237,1661,April,10,walk,
119,124,237,481,1661,April,10,coach,
126,127,385,74,1661,April,10,walk,
127,47,74,478,1661,April,11,coach,Sir William Batten; Lady Batten; Captain Cuttance
47,849,478,135,1661,April,11,coach,Sir William Batten; Lady Batten; Captain Cuttance
785,63,788,519,1661,April,11,walk,
63,785,519,788,1661,April,11,walk,
785,63,788,519,1661,April,12,walk,
63,785,519,788,1661,April,12,walk,
785,43,788,583,1661,April,13,walk,
43,3,583,642,1661,April,13,boat,Sir William Penn
6,92,650,659,1661,April,13,walk,Captain Cuttance; Captain Clark
92,3,659,642,1661,April,13,walk,
3,128,642,20,1661,April,13,walk,
6,7,650,642,1661,April,13,walk,
7,785,642,788,1661,April,13,boat,
785,130,788,347,1661,April,14,walk,
130,17,347,174,1661,April,14,walk,
17,131,174,567,1661,April,14,walk,
131,6,567,650,1661,April,14,walk,Thomas Moore
9,400,422,3,1661,April,15,walk,
400,785,3,788,1661,April,15,walk,
785,44,788,114,1661,April,15,coach,Colonel Slingsby
44,24,114,592,1661,April,15,walk,
785,9,788,422,1661,April,15,walk,
785,17,788,174,1661,April,15,walk,
785,43,788,583,1661,April,16,walk,
43,31,583,145,1661,April,16,boat,Mr Coventry; Colonel Slingsby
31,35,145,89,1661,April,16,walk,
35,1036,89,143,1661,April,16,walk,
1036,785,143,788,1661,April,16,boat,
785,63,788,519,1661,April,16,walk,
63,785,519,788,1661,April,16,walk,
785,17,788,174,1661,April,16,walk,
17,9,174,422,1661,April,17,walk,
9,63,422,519,1661,April,17,walk,
63,785,519,788,1661,April,17,walk,
9,785,422,788,1661,April,17,walk,
785,63,788,519,1661,April,19,walk,
63,785,519,788,1661,April,19,walk,
112,785,358,788,1661,April,19,walk,
785,17,788,174,1661,April,19,boat,
17,3,174,642,1661,April,20,boat,
3,4,642,465,1661,April,20,walk,
4,92,465,659,1661,April,20,walk,John Creed; Thomas Moore
92,6,659,650,1661,April,20,walk,
6,128,650,20,1661,April,20,walk,Lady Sandwich; Lady Wright
128,6,20,650,1661,April,20,walk,Lady Sandwich
96,134,104,231,1661,April,20,walk,John Creed
134,135,231,373,1661,April,20,walk,John Creed
135,17,373,174,1661,April,21,walk,
785,7,788,642,1661,April,22,walk,
7,6,642,650,1661,April,22,boat,
59,134,367,231,1661,April,23,walk,
134,59,231,367,1661,April,23,walk,
59,785,367,788,1661,April,23,walk,Elizabeth Pepys; Mrs Frankleyn
26,117,388,545,1661,April,24,coach,Elizabeth Pepys; Mrs Frankleyn
117,785,545,788,1661,April,24,coach,Elizabeth Pepys
785,63,788,519,1661,April,24,walk,Elizabeth Pepys
